barcode,sku,size,price_sold,sold_quantity,sale_date,transaction_type
8059003074930,F9300-722,35/38,6.29999994,1,25.05.2026,SALE
8059003074947,F9300-722,39/42,6.35000008,1,25.05.2026,SALE
4068806531858,IH3964,24,34.4,1,25.05.2026,SALE
4068812633089,IH6605,36.2/3,60.8,1,25.05.2026,SALE
4068812653438,JP6504,38,43.2,1,25.05.2026,SALE
4068807715035,JR2406,44,60.8,1,25.05.2026,SALE
4068822688239,JY7668,M,68.8,1,25.05.2026,SALE
4069161830938,397447-57,39,56.8,1,25.05.2026,SALE
4069161830976,397447-57,36,56.8,1,25.05.2026,SALE
4069161849336,401489-20,37,48,1,25.05.2026,SALE
4069161983382,692180-01,XL,24,1,25.05.2026,SALE
4069161987441,692180-81,XL,24,1,25.05.2026,SALE
4068806551344,IH1357,44.2/3,77.6,1,25.05.2026,SALE
4068806543400,IH6601,39.1/3,60.8,1,25.05.2026,SALE
4068806027122,JQ1856,38,34.4,1,25.05.2026,SALE
4068808409384,JV9852,104,34.4,1,25.05.2026,SALE
4068819834335,KI6499,35,34.4,1,25.05.2026,SALE
8054795294856,182001-70303,35,28,1,25.05.2026,SALE
8054795309291,182788-80013,42,44,1,25.05.2026,SALE
8054795311010,182983-C0351,39,34.4,1,25.05.2026,SALE
8054795302391,183107-75162,28,30.4,1,25.05.2026,SALE
8054795302421,183107-75162,31,30.4,1,25.05.2026,SALE
8054795301936,183108-25059,37,34.4,1,25.05.2026,SALE
8054795301813,183108-75162,36,34.4,1,25.05.2026,SALE
8054795302049,183299-50225,21,24,1,25.05.2026,SALE
8054795302094,183299-50225,26,24,1,25.05.2026,SALE
8054795302858,183299-65067,26,24,1,25.05.2026,SALE
8054795302889,183392-20010,37,38.4,1,25.05.2026,SALE
8054795305866,183426-C0351,41,48,1,25.05.2026,SALE
8054795401353,183487-C0516,39,34.4,1,25.05.2026,SALE
4067904456360,JH6311,27,34.4,1,25.05.2026,SALE
4068806183293,JP6724,32,39.2,1,25.05.2026,SALE
4068815349451,KD3921,M,30.4,1,25.05.2026,SALE
4068816354546,KI6497,26,34.4,1,25.05.2026,SALE
4067983983955,401489-02,39,48,1,25.05.2026,SALE
4067983984969,401572-01,39,48,1,25.05.2026,SALE
4069161645037,692023-01,L,24.8,1,25.05.2026,SALE
4069161690907,692054-87,L,21.6,1,25.05.2026,SALE
196149528540,DA5382-115,26,39.2,1,25.05.2026,SALE
4068822188517,KC3999,L,30.4,1,25.05.2026,SALE
197862900330,FQ1833-009,41,87.2,1,25.05.2026,SALE
4069156771581,402596-01,42.5,52,1,25.05.2026,SALE
4069161788734,405662-01,37,47.2,1,25.05.2026,SALE
4068812169083,JS4757,36,34.4,1,25.05.2026,SALE
4068822661256,KC3184,L,25.5999997,1,25.05.2026,SALE
4068822661331,KC3184,XL,-25.6100002,-1,25.05.2026,RETURN
4068814404397,KI1071,38,34.4,1,25.05.2026,SALE
198483435867,394053-100,40,77.6,1,25.05.2026,SALE
1200179655660,100245892,29,30.4,1,25.05.2026,SALE
1200179655868,100245893,34,30.4,1,25.05.2026,SALE
1200179869029,100262367,40.5,52,1,25.05.2026,SALE
4068818783740,KT4442,M,17.6,1,25.05.2026,SALE
4067905747887,JC5338,XL,-30.40000016,-1,25.05.2026,RETURN
198729358035,AR4997-502,S,24,1,25.05.2026,SALE
4068812732874,IH4231,40.2/3,47.2,1,25.05.2026,SALE
887232701055,SX4926-001,M,12,1,26.05.2026,SALE
887232701093,SX4926-101,M,12,1,26.05.2026,SALE
887232701109,SX4926-101,L,12,1,26.05.2026,SALE
885177387563,819352-003,36,24.8,1,26.05.2026,SALE
193656258410,AR5252-013,M,20.8,1,26.05.2026,SALE
4062065092549,GN7445,152,-21.6000003,-1,26.05.2026,RETURN
4062065131019,GN7438,170,-21.6000003,-1,26.05.2026,RETURN
8030631474149,173490-C7698,6,9.6,1,26.05.2026,SALE
195237317127,DB0456-010,MISC,24.8,1,26.05.2026,SALE
4059808212968,F35556,28,16,1,26.05.2026,SALE
4059808213040,F35556,34,16,1,26.05.2026,SALE
195871857041,BV2671-206,S,34.7000004,1,26.05.2026,SALE
4066747136316,HP8963,33,-25.5999997,-1,26.05.2026,RETURN
4066747136194,HP8963,34,25.6100002,1,26.05.2026,SALE
4066745392141,IC9757,L,30.00000022,1,26.05.2026,SALE
4065427855110,GW6521,32,31.5,1,26.05.2026,SALE
195243508021,DN3577-101,41,72.8,1,26.05.2026,SALE
4066756064815,ID2286,44,39.94999976,1,26.05.2026,SALE
4066756064129,ID9849,43.1/3,41.59999966,1,26.05.2026,SALE
4066756079758,IE9690,40.2/3,41.59999966,1,26.05.2026,SALE
196151798696,DM1120-001,42.5,45.36000004,1,26.05.2026,SALE
4065429529866,HC8848,S,35,1,26.05.2026,SALE
4067886936133,IE3474,34,26.6,1,26.05.2026,SALE
4066765300218,IF4026,44.2/3,39.96000026,1,26.05.2026,SALE
4067887535847,IQ4134,176,36.0000005,1,26.05.2026,SALE
4067887521598,IS2509,92,24,1,26.05.2026,SALE
4066766961364,IS1316,XL,17.5,1,26.05.2026,SALE
4066765300249,IF4026,44,39.94999976,1,26.05.2026,SALE
4066746427842,HT3451,L,9.6,1,26.05.2026,SALE
4067886333581,IR8229,31-33,12,1,26.05.2026,SALE
4067887535939,IS2552,128,36,1,26.05.2026,SALE
4067889746562,IZ1626,XL,24.5,1,26.05.2026,SALE
197593667823,HF1744-101,40.5,69.94999998,1,26.05.2026,SALE
4067888914603,IE3789,30,28,1,26.05.2026,SALE
4067886699083,ID6285,42,-60.80000032,-1,26.05.2026,RETURN
4067897607015,JI1441,44.2/3,49,1,26.05.2026,SALE
4067889662510,ID8754,43.1/3,39.94999976,1,26.05.2026,SALE
4067892605436,ID9156,27,68.8,2,26.05.2026,SALE
4067886737204,IF4076,43,35,1,26.05.2026,SALE
8300958100572,D9355-300,43-46,8,1,26.05.2026,SALE
8300958101357,D1765-200,35-38,8,1,26.05.2026,SALE
4067892609434,ID9155,33,39.2,1,26.05.2026,SALE
4067897200728,IH6132,44,39.94999976,1,26.05.2026,SALE
8053607694525,180237-C6891,28,24,1,26.05.2026,SALE
8053607514588,179094-D0860,44,43.19999942,1,26.05.2026,SALE
8053607529377,179551-D0866,44,77,1,26.05.2026,SALE
8053607528851,179551-D0868,42.5,77,1,26.05.2026,SALE
4067903011997,JR0165,38.2/3,34.4,1,26.05.2026,SALE
8300958882652,F9803-300,39/42,7.12,1,26.05.2026,SALE
8300958882669,F9803-300,43/46,7.20999942,1,26.05.2026,SALE
8300958140141,F8338-300,31/34,6.35000008,1,26.05.2026,SALE
8300958930278,F9303-300,39/42,6.32,1,26.05.2026,SALE
8300958927186,F9505-300,35/38,6.32,1,26.05.2026,SALE
8054795038009,181486-C0793,45,28,1,26.05.2026,SALE
8054795038306,181486-C7406,40.5,32,1,26.05.2026,SALE
8054795081951,181570-80003,44,52,1,26.05.2026,SALE
8054795053835,182005-C6501,29,24.5,1,26.05.2026,SALE
4067906139049,JE9000,L,17.6,1,26.05.2026,SALE
4067906139025,JE9000,M,17.6,1,26.05.2026,SALE
4067902833958,JE9001,L,17.6,1,26.05.2026,SALE
4067983830570,400232-01,44.5,45.5,1,26.05.2026,SALE
4067903941492,JP7653,30,32.8,1,26.05.2026,SALE
4067903937860,JP7653,34,32.8,1,26.05.2026,SALE
4067983347665,684832-01,XL,20,1,26.05.2026,SALE
8054795026761,180678-C1053,42,31.99999992,1,26.05.2026,SALE
4067905816682,JF1092,M,21.6,1,26.05.2026,SALE
4067905921478,JC9647,98,30.4,1,26.05.2026,SALE
8053607381258,179546-C7406,44,30,1,26.05.2026,SALE
197863922492,IB8413-010,L,36,1,26.05.2026,SALE
4067906095017,JE9022,L,32,1,26.05.2026,SALE
4069156625334,393837-58,36,38.5,1,26.05.2026,SALE
198484340603,HQ6411-001,39,54.59999948,1,26.05.2026,SALE
4069156587984,400368-07,37.5,42,1,26.05.2026,SALE
4069156917903,403746-02,36,42,1,26.05.2026,SALE
4069156754874,403840-01,42,52,1,26.05.2026,SALE
4067906279158,JQ0133,37.1/3,-43.19999942,-1,26.05.2026,RETURN
4067906279202,JQ0133,38,43.20999992,1,26.05.2026,SALE
8054795168782,181486-C0787,47,28,1,26.05.2026,SALE
8054795168492,181486-D0272,42,28,1,26.05.2026,SALE
8054795228042,182141-70416,44,52.5,1,26.05.2026,SALE
4067901477115,JI8849,M,60.8,1,26.05.2026,SALE
4068806648945,HQ2338,41.1/3,68.8,1,26.05.2026,SALE
4068806652652,HQ2338,42,68.8,1,26.05.2026,SALE
4067897317068,IH1287,41.1/3,77.6,1,26.05.2026,SALE
4068806090737,IH1429,42.2/3,73.59999958,1,26.05.2026,SALE
4068806809810,IH1709,43.1/3,52.00000022,1,26.05.2026,SALE
4068806501165,JR9819,44,77.6,1,26.05.2026,SALE
4068812679919,JS2223,44.2/3,52,1,26.05.2026,SALE
4068816690958,KI8863,27,28.8,1,26.05.2026,SALE
4067898630258,JH5340,36,68.8,1,26.05.2026,SALE
4068806854995,JQ1839,34,32.8,1,26.05.2026,SALE
4068806104380,JQ1849,24,28.8,1,26.05.2026,SALE
4069161612909,406203-03,42.5,103.2,1,26.05.2026,SALE
197863496108,FN4446-103,36.5,72.8,1,26.05.2026,SALE
198726870127,IO1644-201,38.5,67.2,1,26.05.2026,SALE
198688708308,U740N74F,40,112,1,26.05.2026,SALE
4068806481887,HQ7370,42,77.6,1,26.05.2026,SALE
197863469409,FN4446-002,37.5,72.8,1,26.05.2026,SALE
197596341386,FQ1833-001,41,87.2,1,26.05.2026,SALE
4068806497888,HQ7308,43.1/3,77.6,1,26.05.2026,SALE
4068806616289,IH3968,25,34.4,1,26.05.2026,SALE
4067904631194,JP7100,43.1/3,56,1,26.05.2026,SALE
4068815903707,KI6489,37.1/3,43.2,1,26.05.2026,SALE
4068815907620,KI6491,23,34.4,1,26.05.2026,SALE
4068816352108,KI6495,32,39.2,1,26.05.2026,SALE
8300958930261,F9303-300,35/38,6.32,1,26.05.2026,SALE
4068807002296,HP6929,42.2/3,86.4,1,26.05.2026,SALE
4067888400144,IE5983,34,32.8,1,26.05.2026,SALE
4068808090452,IH1389,38,47.2,1,26.05.2026,SALE
4067902915791,JD4880,L,30.4,1,26.05.2026,SALE
4068808302456,JV9829,104,34.4,1,26.05.2026,SALE
4068806604781,IH3944,37.1/3,43.2,1,26.05.2026,SALE
4068806531872,IH3964,26,34.4,1,26.05.2026,SALE
4068806205575,IH9214,31,39.2,1,26.05.2026,SALE
4068816356083,KI6494,32,39.2,1,26.05.2026,SALE
4068819833567,KI6499,31,34.4,1,26.05.2026,SALE
4068815842709,KI6501,34,34.4,1,26.05.2026,SALE
8054795370611,182471-60161,26,26.4,1,26.05.2026,SALE
8054795310990,182983-C0351,37,34.4,1,26.05.2026,SALE
8054795302414,183107-75162,30,30.4,1,26.05.2026,SALE
8054795301820,183108-60161,38,34.4,1,26.05.2026,SALE
8054795301851,183109-50173,24,28,1,26.05.2026,SALE
8054795303107,183392-80013,38,38.4,1,26.05.2026,SALE
4068807013780,HP6930,42.2/3,86.4,1,26.05.2026,SALE
4068806524195,IH6581,45.1/3,60.00000044,1,26.05.2026,SALE
4067905740512,JD4885,S,60.8,1,26.05.2026,SALE
4067904456339,JH6311,24,34.4,1,26.05.2026,SALE
4068806144409,JP5924,42.2/3,56,1,26.05.2026,SALE
4068815330145,KD5223,XL,30.4,1,26.05.2026,SALE
4067983983962,401489-02,36,48,1,26.05.2026,SALE
4067983983979,401489-02,37.5,48,1,26.05.2026,SALE
4069156770034,402597-02,44,56.8,1,26.05.2026,SALE
4069156770133,402597-02,42,56.8,1,26.05.2026,SALE
198689435166,U4084S0,39.5,82.4,1,26.05.2026,SALE
4069156730557,402596-02,42,52,1,26.05.2026,SALE
4069161788772,405662-01,37.5,47.2,1,26.05.2026,SALE
8054795303411,183087-C0353,32,34.4,1,26.05.2026,SALE
4068808094214,IH1391,38,47.2,1,26.05.2026,SALE
4068812165832,JS4757,36.2/3,34.4,1,26.05.2026,SALE
4068812165825,JS4757,39.1/3,34.4,1,26.05.2026,SALE
4068819674146,KC4614,104,30.4,1,26.05.2026,SALE
4068819674139,KC4614,98,30.4,1,26.05.2026,SALE
4068819972518,KE0757,104,30.4,1,26.05.2026,SALE
198729341631,IH1375-100,L,26.4,1,26.05.2026,SALE
198730667997,IR0335-010,M,43.2,1,26.05.2026,SALE
198483435959,394053-100,36.5,77.6,1,26.05.2026,SALE
1200179869050,100262367,42.5,52,1,26.05.2026,SALE
1200179869470,100262370,44.5,52,1,26.05.2026,SALE
91581543,44707V19,43,64,1,26.05.2026,SALE
4067907633607,JQ8850,33,39.2,1,26.05.2026,SALE
4067907633560,JQ8850,31,39.2,1,26.05.2026,SALE
4068809485837,JV9683,XL,39.2,1,26.05.2026,SALE
1200179743893,100257096,41,52,1,26.05.2026,SALE
1200179743916,100257096,42.5,52,1,26.05.2026,SALE
1200179743923,100257096,43,52,1,26.05.2026,SALE
198730666037,IR0342-010,M,29.6,1,26.05.2026,SALE
4068812732959,IH4231,43.1/3,47.2,1,26.05.2026,SALE
4068816315714,KH8913,38.2/3,34.4,1,26.05.2026,SALE
4065421023782,GW0390,27,30,1,28.05.2026,SALE
4066746455647,IC1294,L,9.6,1,28.05.2026,SALE
195237031566,DH2987-100,45,64.95000014,1,28.05.2026,SALE
195237031542,DH2987-100,44,64.95000014,1,28.05.2026,SALE
196604367066,DH2987-107,43,64.95000014,1,28.05.2026,SALE
4066756064099,ID9849,44,41.59999966,1,28.05.2026,SALE
4099683525340,676003-84,M,36.0000005,1,28.05.2026,SALE
4099683494141,676006-84,M,28.8000004,1,28.05.2026,SALE
4066765279897,IE8135,42.2/3,39.94999976,1,28.05.2026,SALE
4067886351066,IE1089,38,56,1,28.05.2026,SALE
4066757386732,IW1184,L,30.8000001,1,28.05.2026,SALE
4067887532426,IS2512,92,24,1,28.05.2026,SALE
4067889662565,ID8754,45.1/3,39.94999976,1,28.05.2026,SALE
4066746333563,HT3441,43/45,9.6,1,28.05.2026,SALE
4067892609403,ID9155,28,39.2,1,28.05.2026,SALE
4066746467312,IC1302,43/45,8,1,28.05.2026,SALE
4067888879759,IH7780,25,23.1,1,28.05.2026,SALE
8300958882652,F9803-300,39/42,7.09999982,1,28.05.2026,SALE
8300958474833,F4403-300,39/42,14.24,2,28.05.2026,SALE
8300958140141,F8338-300,31/34,6.29999994,1,28.05.2026,SALE
8054795081951,181570-80003,44,-52.00000046,-1,28.05.2026,RETURN
4067903941522,JP7653,33,32.8,1,28.05.2026,SALE
4067902366173,JN1403,M,17.5,1,28.05.2026,SALE
4067902152479,JQ2501,44,42,1,28.05.2026,SALE
198482482015,HQ2324-003,42.5,58.4,1,28.05.2026,SALE
4068801807217,JR3546,42,42,1,28.05.2026,SALE
8053607366743,179090-D0472,41,23.99999994,1,28.05.2026,SALE
91201781164,355152-016,42.5,70.7,1,28.05.2026,SALE
8053607757916,181447-80013,L,20,1,28.05.2026,SALE
8054795179795,182314-C0641,40.5,44,1,28.05.2026,SALE
5904292189533,GR-25-32-9008M,43,51,1,28.05.2026,SALE
197597076706,FQ0908-001,44,-122.9999998,-1,28.05.2026,RETURN
197597076706,FQ0908-001,44,123.2,1,28.05.2026,SALE
197597082974,FQ0908-001,44.5,123.0100003,1,28.05.2026,SALE
4068806652676,HQ2338,42.2/3,-68.8000003,-1,28.05.2026,RETURN
4068806648969,HQ2338,44,68.8,1,28.05.2026,SALE
4068815911566,KJ6810,37.1/3,68.8,1,28.05.2026,SALE
4067904337942,JI2316,42.2/3,73.59999958,1,28.05.2026,SALE
4068806874344,JQ1862,38,34.4,1,28.05.2026,SALE
198484294838,HQ6413-100,25,48,1,28.05.2026,SALE
4068801937778,JR0767,33,39.21000052,1,28.05.2026,SALE
4067904631156,JP7100,45.1/3,56,1,28.05.2026,SALE
4068807707337,JR2382,44,60.8,1,28.05.2026,SALE
4068806581389,IH6530,37.1/3,60.8,1,28.05.2026,SALE
4068806528087,IH6580,43.1/3,60.00000044,1,28.05.2026,SALE
4067983983849,401489-01,38.5,48,1,28.05.2026,SALE
4068806551368,IH1357,42,77.6,1,28.05.2026,SALE
4068806183293,JP6724,32,39.2,1,28.05.2026,SALE
4068806183293,JP6724,32,-39.20000002,-1,28.05.2026,RETURN
4068816354591,KI6497,24,30.00000022,1,28.05.2026,SALE
4069161727900,692912-47,L,20,1,28.05.2026,SALE
4068812112256,JS4768,32,32.8,1,28.05.2026,SALE
4068801052365,JR8594,42,60.00000044,1,28.05.2026,SALE
4068815343145,KD0325,XL,39.2,1,28.05.2026,SALE
4068818772195,KT4448,M,17.6,1,28.05.2026,SALE
198729341631,IH1375-100,L,26.4,1,28.05.2026,SALE
91491643,44701S9,43,64,1,28.05.2026,SALE
4068807259249,JX2666,M,24,1,28.05.2026,SALE
4068816337679,KH8816,39.1/3,34.4,1,28.05.2026,SALE
4067905833856,JE8997,M,17.6,1,28.05.2026,SALE
739980463849,MR530EMA,37,104,1,29.05.2026,SALE
4066766279223,IW1241,S,36.40000044,1,29.05.2026,SALE
4066766221550,IW1283,S,30.8000001,1,29.05.2026,SALE
4067886464346,IS2097,L,20,1,29.05.2026,SALE
8053607418039,179685-60061,44.5,37.49999998,1,29.05.2026,SALE
4066746348680,HT3446,M,13,1,29.05.2026,SALE
4066746337127,HT3441,40/42,12,1,29.05.2026,SALE
8053607373154,179551-D0491,45.5,61.6000002,1,29.05.2026,SALE
8300958882645,F9803-300,35/38,7.12,1,29.05.2026,SALE
8300958473591,F4401-200,39/42,7.99999998,1,29.05.2026,SALE
8300958200272,FU5004-200,L,7.92,1,29.05.2026,SALE
8300958206274,FU5016-400,M,7.92,1,29.05.2026,SALE
4067905982165,JE8993,L,17.6,1,29.05.2026,SALE
4068801411186,JP9929,38,36,1,29.05.2026,SALE
8054795175810,182320-C1424,32,45,1,29.05.2026,SALE
4069156876262,403743-04,38.5,38.5,1,29.05.2026,SALE
4068806809827,IH1709,42,65,1,29.05.2026,SALE
4068806498069,JR4619,42,97,1,29.05.2026,SALE
4068816357615,KI6493,36.2/3,54,1,29.05.2026,SALE
4068816358704,KI6507,30,41,1,29.05.2026,SALE
8059003074930,F9300-722,35/38,15.8,2,29.05.2026,SALE
4068822688239,JY7668,M,68.8,1,29.05.2026,SALE
4067983653827,629796-01,L,60.8,1,29.05.2026,SALE
4067983618925,629797-01,L,56.8,1,29.05.2026,SALE
4068822188319,KC4000,L,38,1,29.05.2026,SALE
8054795317241,182891-C0250,S,70,1,29.05.2026,SALE
4068801052327,JR8594,42.2/3,76,1,29.05.2026,SALE
4068819972501,KE0757,80,30.4,1,29.05.2026,SALE
4068814994409,KK3790,35,41,1,29.05.2026,SALE
887225037086,943092-010,MISC,15.4,1,30.05.2026,SALE
886059071327,BQ6831-001,40,26,1,30.05.2026,SALE
193656258427,AR5252-013,L,20.8,1,30.05.2026,SALE
888407303920,AV8055-451,MISC,22,1,30.05.2026,SALE
4062064644190,GK9640,L,18.4,1,30.05.2026,SALE
194953666403,DA0806-092,M,22.4,1,30.05.2026,SALE
4066748337484,HP6008,42,44,1,30.05.2026,SALE
4066755836031,IG9810,33,28,1,30.05.2026,SALE
8053607402229,179715-80013,M,20.00000054,1,30.05.2026,SALE
4099683282342,392495-02,37,84,1,30.05.2026,SALE
196969494988,FB2689-002,36,51.50000024,1,30.05.2026,SALE
4067886352865,IE1089,36.2/3,56,1,30.05.2026,SALE
4067887544610,IS2682,92,28,1,30.05.2026,SALE
4066755050611,IF7371,44.5,23,1,30.05.2026,SALE
4066766644267,IG6115,39.1/3,39.20000002,1,30.05.2026,SALE
4067889742847,IZ1623,XL,24.5,1,30.05.2026,SALE
4065424189881,H65817,68,33,1,30.05.2026,SALE
8053607420469,179693-40008,42,67.20000054,1,30.05.2026,SALE
4067886738003,IE3630,38.2/3,54,1,30.05.2026,SALE
4067903011935,JR0165,37.1/3,43,1,30.05.2026,SALE
8300958474833,F4403-300,39/42,8.9,1,30.05.2026,SALE
8300958930315,F9303-200,43/46,7.9,1,30.05.2026,SALE
8054795038375,181486-C7406,44.5,28,1,30.05.2026,SALE
4067983347443,684832-93,L,17.5,1,30.05.2026,SALE
4067903937839,JS3545,23,36,1,30.05.2026,SALE
4067979399838,398174-02,43,38.5,1,30.05.2026,SALE
4068803822423,JR1020,38,28,1,30.05.2026,SALE
4069156875623,403739-03,38.5,35,1,30.05.2026,SALE
4069156754959,403840-01,44.5,58.5,1,30.05.2026,SALE
4068801388914,JP9930,36,36,1,30.05.2026,SALE
8054795174455,177720-C6180,36.5,28,1,30.05.2026,SALE
8054795174462,177720-C6180,37,28,1,30.05.2026,SALE
8054795175322,177721-C6180,34,26.6,1,30.05.2026,SALE
4067904357070,JI2315,43.1/3,92,1,30.05.2026,SALE
4069161553639,404486-01,44.5,75,1,30.05.2026,SALE
4068816356731,KI6493,39.1/3,54,1,30.05.2026,SALE
8054795290056,182320-C0377,31,45,1,30.05.2026,SALE
4069156887459,397447-37,36,55.99999986,1,30.05.2026,SALE
4069161739545,692912-31,L,25,1,30.05.2026,SALE
4069161788789,405662-01,38.5,59,1,30.05.2026,SALE
4068804976514,KC0903,L,27,1,30.05.2026,SALE
4068804865283,KC0905,M,27,1,30.05.2026,SALE
4068818787540,KT4442,XL,22,1,30.05.2026,SALE
4068822916448,KC3157,L,43,1,30.05.2026,SALE
4068816315714,KH8913,38.2/3,43,1,30.05.2026,SALE
887232701109,SX4926-101,L,30,2,31.05.2026,SALE
887232701123,SX4926-901,S,10.5,1,31.05.2026,SALE
4060509397243,F35542,46,23,1,31.05.2026,SALE
4065419020021,HC0098,80,12.6,1,31.05.2026,SALE
194958715496,AV8055-664,MISC,20.00000054,1,31.05.2026,SALE
4066745326139,IC9756,S,40,1,31.05.2026,SALE
4066745295206,IC9282,M,25,1,31.05.2026,SALE
4066748337521,HP6008,44,44,1,31.05.2026,SALE
4065427855110,GW6521,32,31.5,1,31.05.2026,SALE
4067886933804,IE3468,37.1/3,29.95000008,1,31.05.2026,SALE
4066746290590,IC1283,L,10,1,31.05.2026,SALE
4067889666037,ID8757,40.2/3,39.94999976,1,31.05.2026,SALE
4067892609441,ID9155,31,49,1,31.05.2026,SALE
8053607694686,180237-C6891,35,24,1,31.05.2026,SALE
8300958140110,F8338-321,31/34,7.9,1,31.05.2026,SALE
4067902833958,JE9001,L,17.6,1,31.05.2026,SALE
4067983859601,393837-46,38,38.5,1,31.05.2026,SALE
4067902152479,JQ2501,44,42,1,31.05.2026,SALE
8054795175438,177722-C6180,25,24.5,1,31.05.2026,SALE
4068812683800,JS2224,42,65,1,31.05.2026,SALE
4068806889713,JQ1859,37.1/3,43,1,31.05.2026,SALE
4067903094488,JQ7832,37.1/3,86,1,31.05.2026,SALE
198487835540,II6292-201,42.5,103,1,31.05.2026,SALE
