barcode,sku,size,price_sold,sold_quantity,sale_date,transaction_type
8300958910423,F9300-200,39/42,6.32,1,13.06.2026,SALE
8300958474567,F4403-200,39/42,8.9,1,13.06.2026,SALE
8300958910362,F9300-300,35/38,6.32,1,13.06.2026,SALE
8300958930278,F9303-300,39/42,6.32,1,13.06.2026,SALE
4067905982165,JE8993,L,22,1,13.06.2026,SALE
4067983347450,684832-93,M,17.49999944,1,13.06.2026,SALE
4067904347286,IH1228,42.2/3,36.39999997,1,13.06.2026,SALE
4067902373836,JN1405,M,17.5,1,13.06.2026,SALE
4067901458206,JC5375,XL,64.8,1,13.06.2026,SALE
8054795024262,180678-C1053,45,31.99999992,1,13.06.2026,SALE
8054795102502,181970-70482,L,20,1,13.06.2026,SALE
4067906171391,JD1779,L,27,1,13.06.2026,SALE
4067905828098,JF1096,L,21.6,1,13.06.2026,SALE
4067894362535,IY4150,M,32,1,13.06.2026,SALE
8300757234850,178881-80013,S,11.99999962,1,13.06.2026,SALE
4069156585782,397466-16,43,41.9999996,1,13.06.2026,SALE
8053607023929,178568-D0108,40.5,15.92000021,1,13.06.2026,SALE
8054795233053,181447-70229,XL,20,1,13.06.2026,SALE
4068801226476,JQ2869,33,30.4,1,13.06.2026,SALE
4068801230169,JQ2869,28,30.4,1,13.06.2026,SALE
5904292195831,81009V.1,42,-38.99999946,-1,13.06.2026,RETURN
5904292195848,81009V.1,43,39.00999996,1,13.06.2026,SALE
4068806130266,JP6917,38,86,1,13.06.2026,SALE
4068806464064,HQ2337,43.1/3,68.8,1,13.06.2026,SALE
4068806631732,JQ7275,42,-87.3,-1,13.06.2026,RETURN
4068812085079,JP5940,43.1/3,76,1,13.06.2026,SALE
4068821754096,JZ0191,S,38,1,13.06.2026,SALE
8053607536887,180243-C2609,45,89.99999948,1,13.06.2026,SALE
4068814096202,JZ4994,M,27,1,13.06.2026,SALE
4068806178183,JP6998,25,20.00000054,1,13.06.2026,SALE
4067894317375,IX1247,M,43,1,13.06.2026,SALE
4068806176011,JP9414,25,32,1,13.06.2026,SALE
4068821636897,JZ0193,S,43,1,13.06.2026,SALE
4068814097797,JZ4994,L,27,1,13.06.2026,SALE
4068805153631,KC0885,L,22,1,13.06.2026,SALE
887232701109,SX4926-101,L,12,1,14.06.2026,SALE
887232701130,SX4926-901,M,15,1,14.06.2026,SALE
191888624089,AR5006-100,M,21.11999966,1,14.06.2026,SALE
193656258427,AR5252-013,L,16.64000034,1,14.06.2026,SALE
888407303920,AV8055-451,MISC,17.6,1,14.06.2026,SALE
888407303920,AV8055-451,MISC,12.32000004,1,14.06.2026,SALE
4063697079960,599591-01,M,15.92000021,1,14.06.2026,SALE
195237317165,DB0490-010,MISC,16.6400001,1,14.06.2026,SALE
4064045751613,GL4029,S,25.19999976,1,14.06.2026,SALE
195242835289,DC3728-003,44,41.9999996,1,14.06.2026,SALE
195242834947,DC3728-001,44,41.9999996,1,14.06.2026,SALE
4065423571328,HE4365,L,21.11999966,1,14.06.2026,SALE
194953017557,CZ9956-010,XL,35.84000029,1,14.06.2026,SALE
195870991524,AV8055-308,MISC,17.6,1,14.06.2026,SALE
4064537851661,849952-35,S,13.20000014,1,14.06.2026,SALE
4065426735079,GW4139,42,31.96000028,1,14.06.2026,SALE
8053607164615,179075-C1512,40.5,30.80000034,1,14.06.2026,SALE
8300757234485,179486-60062,S,7.920000464,1,14.06.2026,SALE
8053607187270,179486-D0211,S,7.920000464,1,14.06.2026,SALE
4066748791781,IC3841,122,28.00000052,1,14.06.2026,SALE
4066752708843,HR4930,XS,18.47999982,1,14.06.2026,SALE
196604361576,CW6536-103,36,49.4399999,1,14.06.2026,SALE
8054112105124,214447 - KK001,M,9.99999968,1,14.06.2026,SALE
4066756079550,IE7261,43.1/3,41.59999966,1,14.06.2026,SALE
4067886936140,IE3474,31,26.6,1,14.06.2026,SALE
4067886939813,IE3474,35,26.6,1,14.06.2026,SALE
4066766263369,IS0849,XS,70,1,14.06.2026,SALE
8053607188703,179761-60062,M,15.99999996,1,14.06.2026,SALE
8053607395668,179957-60062,L,16.00000043,1,14.06.2026,SALE
8053607395729,179957-80013,L,16.00000043,1,14.06.2026,SALE
8053607530793,180497-C3940,40,25,1,14.06.2026,SALE
4067886033177,IW0092,L,11.99999962,1,14.06.2026,SALE
8053607519552,179614-C6003,38,36,1,14.06.2026,SALE
4067889723525,IY4283,L,22.40000042,1,14.06.2026,SALE
1200143339664,100076436,XL,11.52000016,1,14.06.2026,SALE
4066746427842,HT3451,L,12,1,14.06.2026,SALE
4067886650626,IS2414,L,15.99200003,1,14.06.2026,SALE
4066757242076,IR9112,XL,19.19999995,1,14.06.2026,SALE
4067889746500,IZ1623,L,19.60000013,1,14.06.2026,SALE
8300757234362,179486-C6096,S,7.920000464,1,14.06.2026,SALE
8053607442416,179926-70139,L,11.20000021,1,14.06.2026,SALE
8053607442331,179926-80013,L,11.92000034,1,14.06.2026,SALE
8053607443031,179926-80013,S,11.92000034,1,14.06.2026,SALE
8300958100664,D9355-400,43-46,4.99999984,1,14.06.2026,SALE
8053607688487,179728-75075,43,30.80000034,1,14.06.2026,SALE
8053607724864,181184-60062,M,19.19999948,1,14.06.2026,SALE
8300958882669,F9803-300,43/46,8.9,1,14.06.2026,SALE
8300958140141,F8338-300,31/34,7.9,1,14.06.2026,SALE
8300958930278,F9303-300,39/42,7.9,1,14.06.2026,SALE
8054795048893,181501-C1494,42.5,38.5,1,14.06.2026,SALE
4067983830396,400232-01,44,45.5,1,14.06.2026,SALE
4067905982158,JE8993,M,20.00000054,1,14.06.2026,SALE
4067983347627,684832-02,L,16.00000043,1,14.06.2026,SALE
8054795056577,181735-60062,L,22.40000018,1,14.06.2026,SALE
8054795060796,181738-C0018,L,10.0799999,1,14.06.2026,SALE
4067905828135,JF1096,XL,27,1,14.06.2026,SALE
4067904575023,JI3473,37.1/3,29.95000008,1,14.06.2026,SALE
4099686383787,390776-24,44.5,84,1,14.06.2026,SALE
4068808564304,JX5522,2XL,56,1,14.06.2026,SALE
8032521671034,174736-80004,43,39.92,1,14.06.2026,SALE
8053607013708,178994-80013,XXL,11.92,1,14.06.2026,SALE
4067906279165,JQ0133,40,54,1,14.06.2026,SALE
8053607757039,181446-80013,M,22.00000024,1,14.06.2026,SALE
8054795168850,181486-C0787,43,28,1,14.06.2026,SALE
8054795168508,181486-D0272,42.5,28,1,14.06.2026,SALE
8054795227687,182141-75071,44,52.5,1,14.06.2026,SALE
5904292195824,81009V.1,41,39,1,14.06.2026,SALE
5904292195831,81009V.1,42,39,1,14.06.2026,SALE
8054795185215,182105-C2609,42.5,36.39999997,1,14.06.2026,SALE
8054795185208,182105-C2609,43,36.39999997,1,14.06.2026,SALE
8054795185307,182105-C2609,45,36.39999997,1,14.06.2026,SALE
4068816740950,KI8851,36.2/3,43,1,14.06.2026,SALE
4067979773966,397462-04,36,77.4,1,14.06.2026,SALE
198689519279,U740N9J9,38,140,1,14.06.2026,SALE
4068806546821,IH6516,38.2/3,-60.80000032,-1,14.06.2026,RETURN
4068807707436,JR2382,42,76,1,14.06.2026,SALE
8059003075203,F9910-807,31/34,7.9,1,14.06.2026,SALE
4068806635372,JQ7275,43.1/3,87.3,1,14.06.2026,SALE
4068822949491,KD0072,XL,59,1,14.06.2026,SALE
4069161676437,692023-02,M,49.6,2,14.06.2026,SALE
4068812142581,KJ8823,38.2/3,43,1,14.06.2026,SALE
4069161605093,406202-03,44,140,1,14.06.2026,SALE
8053607536894,180243-C2609,45.5,89.99999948,1,14.06.2026,SALE
8053607536986,180243-C2609,42,120.0100002,1,14.06.2026,SALE
8053607536993,180243-C2609,42.5,-120,-1,14.06.2026,RETURN
8054795052258,182000-C0641,36,24.0800004,1,14.06.2026,SALE
4068806455130,JS2322,43.1/3,70.00000012,1,14.06.2026,SALE
4068814404397,KI1071,38,43,1,14.06.2026,SALE
4068821142459,KA4913,M,30,1,14.06.2026,SALE
1200161938979,100238481,38,41,1,14.06.2026,SALE
4068822983488,KC3416,M,38,1,14.06.2026,SALE
5063012634156,NESSF560-001,L,37,1,14.06.2026,SALE
