barcode,sku,size,price_sold,sold_quantity,sale_date,transaction_type
4067903143995,JQ2217,44.2/3,-50,-1,12.02.2026,RETURN
4067889855585,ID9062,40,-54,-1,19.02.2026,RETURN
4067886933958,IE3468,38.2/3,-28,-1,19.02.2026,RETURN
4067979399654,398174-02,37,-38.5,-1,19.02.2026,RETURN
4067886351073,IE1089,37.1/3,-56,-1,19.02.2026,RETURN
4067886352865,IE1089,36.2/3,-56,-1,19.02.2026,RETURN
4068807002357,HP6929,43.1/3,-80,-1,23.02.2026,RETURN
4069161612909,406203-03,42.5,-129,-1,23.02.2026,RETURN
4067892214386,JI4600,42,-38.5,-1,11.03.2026,RETURN
4067906385279,JR0205,29,-32,-1,11.03.2026,RETURN
4067896775944,JH6676,29,-28,-1,11.03.2026,RETURN
8054795026785,180678-C1053,43,-35,-1,13.03.2026,RETURN
1200143750841,100201646,39,-22.8,-1,13.03.2026,RETURN
4067982169480,398174-11,40,-38.5,-1,14.03.2026,RETURN
4067905708178,JR5569,40,-54,-1,14.03.2026,RETURN
4064537892435,535685-01,L,-35,-1,14.03.2026,RETURN
4069161612732,406203-03,44,-129,-1,15.03.2026,RETURN
8053607555611,180369-80013,XL,-37.5,-1,17.03.2026,RETURN
4066747922841,HL2365,L,-27.5,-1,17.03.2026,RETURN
8054795305484,183486-C0516,35,-34,-1,17.03.2026,RETURN
8054795305460,183486-C0516,33,-33,-1,17.03.2026,RETURN
8054795302322,183107-60161,29,-33,-1,17.03.2026,RETURN
4068808090452,IH1389,38,-50,-1,17.03.2026,RETURN
4067887729499,IL7230,M,-45.5,-1,17.03.2026,RETURN
4067888084412,IH0304,46,-48,-1,17.03.2026,RETURN
5904292195824,81009V.1,41,-36,-1,17.03.2026,RETURN
4068807056435,KB5269,XL,-50,-1,17.03.2026,RETURN
4066748607198,GZ9671,39.1/3,-29.95,-1,17.03.2026,RETURN
4065429185581,HN8930,92,-26.6,-1,17.03.2026,RETURN
198482537524,HM9493-006,42,-87.3,-1,27.03.2026,RETURN
4068815532099,KK4502,36.2/3,-56,-1,28.03.2026,RETURN
4067907633713,JQ8854,39.1/3,-47.2,-1,28.03.2026,RETURN
5904292189304,GR-25-32-9003L,41,-48,-1,28.03.2026,RETURN
98765000000557,TREKKING ALTO,5,-29.9,-1,28.03.2026,RETURN
4066748607143,GZ9671,40,-29.95,-1,28.03.2026,RETURN
4068806223289,IH9138,39.1/3,-68.8,-1,28.03.2026,RETURN
4068806878069,JQ1862,38.2/3,-34.4,-1,28.03.2026,RETURN
8053607423002,179784-C0641,38.5,-19.9,-1,28.03.2026,RETURN
8054795185109,182108-C2376,35,-28,-1,28.03.2026,RETURN
4066759606128,IG1260,24,-28,-1,28.03.2026,RETURN
4067983983986,401489-02,38.5,-60,-1,28.03.2026,RETURN
4067906377502,JR0770,30,-49,-1,28.03.2026,RETURN
195237045211,DM0113-100,38.5,-64.95,-1,28.03.2026,RETURN
4067983983962,401489-02,36,-48,-1,28.03.2026,RETURN
8054795290292,182320-C2749,36,-36,-1,01.04.2026,RETURN
4066766247963,IN1836,M,-36,-1,04.04.2026,RETURN
4066757896309,IP1694,L,-31.2,-1,04.04.2026,RETURN
4066761904113,100033496,27,-22.8,-1,04.04.2026,RETURN
4066761904120,100033496,31,-22.8,-1,04.04.2026,RETURN
4068801296899,JQ8065,40,-70,-1,04.04.2026,RETURN
196151798856,DM1120-002,42,-56.7,-1,15.04.2026,RETURN
196151798870,DM1120-002,43,-56.7,-1,15.04.2026,RETURN
4067896042442,JE7847,M,-50.4,-1,15.04.2026,RETURN
4067896202952,JE7854,M,-61.6,-1,15.04.2026,RETURN
4066751577815,IF2339,45.1/3,-39.95,-1,19.04.2026,RETURN
4068807013803,HP6930,41.1/3,-108,-1,21.04.2026,RETURN
4066765300294,IF4026,46,-39.95,-1,21.04.2026,RETURN
4066752616902,HT9507,M,-26.4,-1,21.04.2026,RETURN
4067887729420,IL7230,XL,-36.4,-1,21.04.2026,RETURN
8054795176039,182471-C0080,20,-11.92,-1,21.04.2026,RETURN
4066752490816,IC0398,M,-32,-1,21.04.2026,RETURN
4068803822393,JR1020,36.2/3,-28,-1,21.04.2026,RETURN
4066748218400,HP7548,44.2/3,-39.95,-1,21.04.2026,RETURN
196975891610,DV0740-002,43,-42,-1,21.04.2026,RETURN
4065431287754,100059647,XXL,-11.52,-1,21.04.2026,RETURN
4065423667236,HC0639,M,-26,-1,25.04.2026,RETURN
4066752490274,IC0398,S,-32,-1,25.04.2026,RETURN
4067906229344,JE3854,L,-40,-1,25.04.2026,RETURN
198484273963,HV9702-101,39,-37.52,-1,25.04.2026,RETURN
4066747959328,HL2402,L,-26,-1,25.04.2026,RETURN
8030631881565,174436-C8091,38,-27.5,-1,25.04.2026,RETURN
8053607373727,179552-D0512,43,-61.6,-1,25.04.2026,RETURN
4066752490816,IC0398,M,-32,-1,04.05.2026,RETURN
4067896055602,IV7398,92,-31.5,-1,04.05.2026,RETURN
4066748149650,IC0596,98,-28,-1,04.05.2026,RETURN
4066764356131,IR8360,XL,-42,-1,04.05.2026,RETURN
5703543244614,STRATOS,5,-17.5,-1,04.05.2026,RETURN
4066766247994,IN1836,XS,-45,-1,04.05.2026,RETURN
4064055320618,GT3705,XS,-40,-1,04.05.2026,RETURN
4067896779607,JH6676,35,-28,-1,09.05.2026,RETURN
4062065930582,GP1889,80,-12.6,-1,09.05.2026,RETURN
4065418398961,GW2890,37.1/3,-29.95,-1,09.05.2026,RETURN
4066748722174,HP9842,37.1/3,-24,-1,09.05.2026,RETURN
4066766247963,IN1836,M,-36,-1,09.05.2026,RETURN
4068801230152,JQ2869,32,-30.4,-1,09.05.2026,RETURN
196151798672,DM1120,41,-45.36,-1,09.05.2026,RETURN
4065418402682,GW2890,35.1/3,-29.95,-1,09.05.2026,RETURN
